day,cashback
2022-05-04 00:00:00,0.0006622071643757178
2022-05-05 00:00:00,0.0006672592388507449
2022-05-06 00:00:00,0.0008149658533639076
2022-05-07 00:00:00,0.0008229897383876361
2022-05-08 00:00:00,0.000796394161612794
2022-05-09 00:00:00,0.0006976117811911839
2022-05-10 00:00:00,0.0007465431791311094
2022-05-11 00:00:00,0.0008130167610327305
2022-05-12 00:00:00,0.0009391310204475547
2022-05-13 00:00:00,0.0008749628028247685
2022-05-14 00:00:00,0.0008602092518387012
2022-05-15 00:00:00,0.001050727670064144
2022-05-16 00:00:00,0.0007191214663653124
2022-05-17 00:00:00,0.0006838304785656306
2022-05-18 00:00:00,0.0008026149818072917
2022-05-19 00:00:00,0.0007421158488979194
2022-05-20 00:00:00,0.0007641467693623532
2022-05-21 00:00:00,0.000818367562960218
2022-05-22 00:00:00,0.0008572508386257587
2022-05-23 00:00:00,0.0006473668239393931
2022-05-24 00:00:00,0.0009481732417681698
2022-05-25 00:00:00,0.000831656845207523
2022-05-26 00:00:00,0.001015916488488222
2022-05-27 00:00:00,0.0008750936129546294
2022-05-28 00:00:00,0.000992712405445313
2022-05-29 00:00:00,0.00111211238161905
2022-05-30 00:00:00,0.0009669743096727992
2022-05-31 00:00:00,0.001103681415905996
2022-06-01 00:00:00,0.000725328420613642
2022-06-02 00:00:00,0.0009689149686678078
2022-06-03 00:00:00,0.0008311367146165791
2022-06-04 00:00:00,0.0008522870902130718
2022-06-05 00:00:00,0.0008798529392576379
2022-06-06 00:00:00,0.0009523717176659295
2022-06-07 00:00:00,0.0007955619917813782
2022-06-08 00:00:00,0.0009212876470994191
2022-06-09 00:00:00,0.0009701856149013984
2022-06-10 00:00:00,0.0010653863253531428
2022-06-11 00:00:00,0.0012188961297915563
2022-06-12 00:00:00,0.0010801821738189448
2022-06-13 00:00:00,0.0011549754229507497
2022-06-14 00:00:00,0.0009241634647869692
2022-06-15 00:00:00,0.0011949804807672105
2022-06-16 00:00:00,0.0010660316197107244
2022-06-17 00:00:00,0.001172713085931855
2022-06-18 00:00:00,0.0011323610321348973
2022-06-19 00:00:00,0.0011761129537025655
2022-06-20 00:00:00,0.0010121994374013832
2022-06-21 00:00:00,0.002213770719148251
2022-06-22 00:00:00,0.000990458770527476
2022-06-23 00:00:00,0.0009715559477950118
2022-06-24 00:00:00,0.001225163530476036
2022-06-25 00:00:00,0.0015864397700111029
2022-06-26 00:00:00,0.0011384774542297766
2022-06-27 00:00:00,0.0011770012745410889
2022-06-28 00:00:00,0.0011174144949432233
2022-06-29 00:00:00,0.0011022593712020526
2022-06-30 00:00:00,0.0011684022053496904
2022-07-01 00:00:00,0.001197137950284547
2022-07-02 00:00:00,0.0013307690624887569
2022-07-03 00:00:00,0.0012787745885005574
2022-07-04 00:00:00,0.0011477986972704608
2022-07-05 00:00:00,0.0014057028270585779
2022-07-06 00:00:00,0.0016410895178321575
2022-07-07 00:00:00,0.001419742316556276
2022-07-08 00:00:00,0.0018607840503008682
2022-07-09 00:00:00,0.0014007085664482608
2022-07-10 00:00:00,0.0016721677450069713
2022-07-11 00:00:00,0.0016005199658559541
2022-07-12 00:00:00,0.001901755849663121
2022-07-13 00:00:00,0.0017892001216444674
2022-07-14 00:00:00,0.0030269515965960056
2022-07-15 00:00:00,0.0015743402444835745
2022-07-16 00:00:00,0.0013133560942373277
2022-07-17 00:00:00,0.0013003821736226235
2022-07-18 00:00:00,0.001219704048732618
2022-07-19 00:00:00,0.0012134229700148044
2022-07-20 00:00:00,0.0014179348010846715
2022-07-21 00:00:00,0.0013989813608962956
2022-07-22 00:00:00,0.0015856441688750858
2022-07-23 00:00:00,0.0014442806544303932
2022-07-24 00:00:00,0.0016367504771020469
2022-07-25 00:00:00,0.0013356384450127488
2022-07-26 00:00:00,0.0009848225673731465
2022-07-27 00:00:00,0.0012069677354507623
2022-07-28 00:00:00,0.0011729096197901424
2022-07-29 00:00:00,0.0014900945962676951
2022-07-30 00:00:00,0.0013586857058382519
2022-07-31 00:00:00,0.0013054976489506047
2022-08-01 00:00:00,0.0008779768428083894
2022-08-02 00:00:00,0.0017807414726544156
2022-08-03 00:00:00,0.0005931990020010055
2022-08-04 00:00:00,0.0006926723250775384
2022-08-05 00:00:00,0.000718787044589196
2022-08-06 00:00:00,0.0013398656317775402
2022-08-07 00:00:00,0.0007266346941217593
2022-08-08 00:00:00,0.000721434959508031
2022-08-09 00:00:00,0.0013866236905152036
2022-08-10 00:00:00,0.0008407433085061241
2022-08-11 00:00:00,0.0011418486508747753
2022-08-12 00:00:00,0.0010450018947044549
2022-08-13 00:00:00,0.0008524501794317218
2022-08-14 00:00:00,0.0007471921230241515
2022-08-15 00:00:00,0.0010327525159676062
2022-08-16 00:00:00,0.0014860718334156235
2022-08-17 00:00:00,0.0014475119074405767
2022-08-18 00:00:00,0.0011091993551405022
2022-08-19 00:00:00,0.000875541448021685
2022-08-20 00:00:00,0.0007920234198474156
2022-08-21 00:00:00,0.0008841592957166656
2022-08-22 00:00:00,0.001250626644885714
2022-08-23 00:00:00,0.0008539561353541148
2022-08-24 00:00:00,0.0010718551684842873
2022-08-25 00:00:00,0.0009939007000591734
2022-08-26 00:00:00,0.0010210004086691057
2022-08-27 00:00:00,0.0013850120629811807
2022-08-28 00:00:00,0.0010200237775296473
2022-08-29 00:00:00,0.0009303979992969668
2022-08-30 00:00:00,0.000952094247867356
2022-08-31 00:00:00,0.0009951995143314219
2022-09-01 00:00:00,0.0015220095967238296
2022-09-02 00:00:00,0.001448848042010754
2022-09-03 00:00:00,0.0022457944658897736
2022-09-04 00:00:00,0.0016632228286672394
2022-09-05 00:00:00,0.002135519742072568
2022-09-06 00:00:00,0.001692844121568054
2022-09-07 00:00:00,0.001550043646635389
2022-09-08 00:00:00,0.001790759684018364
2022-09-09 00:00:00,0.0017912570183547276
2022-09-10 00:00:00,0.001819683859361734
2022-09-11 00:00:00,0.0028191363335262876
2022-09-12 00:00:00,0.0014102474476314277
2022-09-13 00:00:00,0.0018010731950399064
2022-09-14 00:00:00,0.001367777351950762
2022-09-15 00:00:00,0.0019537262929999626
2022-09-16 00:00:00,0.0013292090265905154
2022-09-17 00:00:00,0.001446751474722024
2022-09-18 00:00:00,0.001387567619084303
2022-09-19 00:00:00,0.001155605574027896
2022-09-20 00:00:00,0.0011137895805116659
2022-09-21 00:00:00,0.0009500587769943851
2022-09-22 00:00:00,0.001117279061774311
2022-09-23 00:00:00,0.0012410757283439673
2022-09-24 00:00:00,0.0015799065439722226
2022-09-25 00:00:00,0.0012863332190846209
2022-09-26 00:00:00,0.0009040327079196415
2022-09-27 00:00:00,0.0022945821089427436
2022-09-28 00:00:00,0.0010373676123736262
2022-09-29 00:00:00,0.0014697220314117733
2022-09-30 00:00:00,0.0017054036889253706
2022-10-01 00:00:00,0.001819574152157024
2022-10-02 00:00:00,0.0017832167557231505
2022-10-03 00:00:00,0.0012076666914363362
2022-10-04 00:00:00,0.0012577213218702987
2022-10-05 00:00:00,0.0023967608368219598
2022-10-06 00:00:00,0.0017299501147575703
2022-10-07 00:00:00,0.0019110423207873647
2022-10-08 00:00:00,0.002720930697996195
2022-10-09 00:00:00,0.0021938986645231515
2022-10-10 00:00:00,0.001970242255166167
2022-10-11 00:00:00,0.001765471740517595
2022-10-12 00:00:00,0.002101044566496001
2022-10-13 00:00:00,0.0021640251110588227
2022-10-14 00:00:00,0.0024335269541014455
2022-10-15 00:00:00,0.0035815289453730694
2022-10-16 00:00:00,0.003860467022520955
2022-10-17 00:00:00,0.0014500336820209656
2022-10-18 00:00:00,0.001857000059270906
2022-10-19 00:00:00,0.0018283406868919883
2022-10-20 00:00:00,0.0019299997029712474
2022-10-21 00:00:00,0.002258459327376876
2022-10-22 00:00:00,0.002840031779270666
2022-10-23 00:00:00,0.0028384962034536296
2022-10-24 00:00:00,0.001934968309500984
2022-10-25 00:00:00,0.002085192434303509
2022-10-26 00:00:00,0.0021709620876394107
2022-10-27 00:00:00,0.0021648820890880073
2022-10-28 00:00:00,0.0025707758889598462
2022-10-29 00:00:00,0.003115068185646974
2022-10-30 00:00:00,0.003000711034036357
2022-10-31 00:00:00,0.002548454921534844
2022-11-01 00:00:00,0.0027725637623220384
2022-11-02 00:00:00,0.002571089072292487
2022-11-03 00:00:00,0.0032989442579880054
2022-11-04 00:00:00,0.0039883520913337744
2022-11-05 00:00:00,0.004385006642917315
2022-11-06 00:00:00,0.004569388941258167
2022-11-07 00:00:00,0.002828775778995851
2022-11-08 00:00:00,0.002746759895833434
2022-11-09 00:00:00,0.003284979722802897
2022-11-10 00:00:00,0.0033169464305096773
2022-11-11 00:00:00,0.0037906247176399846
2022-11-12 00:00:00,0.004673813836436752
2022-11-13 00:00:00,0.004145177410772466
2022-11-14 00:00:00,0.004026341733920203
2022-11-15 00:00:00,0.005796281769807834
2022-11-16 00:00:00,0.002896628321201626
2022-11-17 00:00:00,0.0035514518131193485
2022-11-18 00:00:00,0.005369188759960846
2022-11-19 00:00:00,0.007895319867570734
2022-11-20 00:00:00,0.009147087261092502
2022-11-21 00:00:00,0.0074416092449624575
2022-11-22 00:00:00,0.003118137530464181
2022-11-23 00:00:00,0.0036286358919844415
2022-11-24 00:00:00,0.004318178592056817
2022-11-25 00:00:00,0.01223140484933692
2022-11-26 00:00:00,0.015887227475887295
2022-11-27 00:00:00,0.015489270987369482
2022-11-28 00:00:00,0.0034150597534891493
2022-11-29 00:00:00,0.003674674669745177
2022-11-30 00:00:00,0.004410644361828678
2022-12-01 00:00:00,0.003007372327556802
2022-12-02 00:00:00,0.0042554900731473005
2022-12-03 00:00:00,0.0050074823195750675
2022-12-04 00:00:00,0.0041881141615392895
2022-12-05 00:00:00,0.0033289864449260443
